word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w;;
attaque;7;874;22;10;19228;6118;;
vivant;6;872;28;8;24416;5232;;
elements;8;872;26;16;22672;6976;;
new;3;871;18;6;15678;2613;;
amis;4;871;21;8;18291;3484;;
europeens;9;871;28;12;24388;7839;;
i;1;870;9;2;7830;870;;
roman;5;870;25;8;21750;4350;;
informations;12;869;32;10;27808;10428;;
dieux;5;868;23;10;19964;4340;;
moitie;6;867;20;8;17340;5202;;
arrivee;7;867;23;10;19941;6069;;
depart;6;865;22;12;19030;5190;;
jouer;5;863;23;8;19849;4315;;
forte;5;863;21;10;18123;4315;;
joueurs;7;862;26;10;22412;6034;;
femelle;7;861;20;8;17220;6027;;
fais;4;856;12;4;10272;3424;;
sait;4;856;15;8;12840;3424;;
