word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
expression;10;7248;49;20;355152;72480
influence;9;7242;44;18;318648;65178
boys;4;7240;24;8;173760;28960
politics;8;7234;41;16;296594;57872
separate;8;7226;34;16;245684;57808
turn;4;7223;19;8;137237;28892
matters;7;7221;29;14;209409;50547
born;4;7215;21;8;151515;28860
image;5;7215;25;10;180375;36075
talking;7;7215;37;14;266955;50505
largely;7;7214;38;14;274132;50498
organisation;12;7209;54;24;389286;86508
blue;4;7207;24;8;172968;28828
regular;7;7207;37;14;266659;50449
instead;7;7204;30;14;216120;50428
memory;6;7195;31;12;223045;43170
consider;8;7182;38;16;272916;57456
remember;8;7167;39;16;279513;57336
knows;5;7155;28;10;200340;35775
association;11;7154;49;22;350546;78694
edge;4;7146;19;8;135774;28584
decisions;9;7145;43;18;307235;64305
aid;3;7139;15;6;107085;21417
facilities;10;7132;48;20;342336;71320
affairs;7;7119;35;14;249165;49833
normally;8;7104;42;16;298368;56832
western;7;7100;30;14;213000;49700
horse;5;7098;22;10;156156;35490
skills;6;7088;35;12;248080;42528
function;8;7085;39;16;276315;56680
leaders;7;7077;32;14;226464;49539
reference;9;7072;38;18;268736;63648
powerful;8;7053;45;16;317385;56424
active;6;7039;29;12;204131;42234
described;9;7037;47;18;330739;63333
anyway;6;7011;33;12;231363;42066
complex;7;7008;40;14;280320;49056
built;5;6995;29;10;202855;34975
advantage;9;6992;43;18;300656;62928
plant;5;6989;24;10;167736;34945
values;6;6987;33;12;230571;41922
aspects;7;6986;33;14;230538;48902
speaker;7;6973;35;14;244055;48811
sorry;5;6968;26;10;181168;34840
nevertheless;12;6967;53;24;369251;83604
followed;8;6961;42;16;292362;55688
plants;6;6957;29;12;201753;41742
share;5;6952;22;10;152944;34760
apparently;10;6949;50;20;347450;69490
opinion;7;6944;33;14;229152;48608
additional;10;6942;47;20;326274;69420
accept;6;6939;29;12;201231;41634
commission;10;6928;50;20;346400;69280
paid;4;6923;22;8;152306;27692
