word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
charles;7;1966;49;14;96334;13762
plupart;7;1963;51;14;100113;13741
doivent;7;1962;48;14;94176;13734
jeune;5;1960;36;10;70560;9800
tete;4;1958;30;8;58740;7832
mondiale;8;1955;57;16;111435;15640
villes;6;1953;61;12;119133;11718
rome;4;1953;31;8;60543;7812
mot;3;1952;27;6;52704;5856
part;4;1952;23;8;44896;7808
seconde;7;1952;36;14;70272;13664
petite;6;1943;45;12;87435;11658
metres;6;1935;50;12;96750;11610
dieu;4;1929;31;8;59799;7716
femmes;6;1924;55;12;105820;11544
face;4;1923;19;8;36537;7692
belgique;8;1890;62;16;117180;15120
cause;5;1889;30;10;56670;9445
musique;7;1888;64;14;120832;13216
situee;6;1886;49;12;92414;11316
jeunes;6;1876;44;12;82544;11256
ur;2;1868;17;4;31756;3736
haut;4;1865;30;8;55950;7460
appele;6;1865;37;12;69005;11190
aide;4;1865;23;8;42895;7460
donne;5;1856;21;10;38976;9280
pierre;6;1848;41;12;75768;11088
av;2;1848;13;4;24024;3696
ancien;6;1846;28;12;51688;11076
moment;6;1846;50;12;92300;11076
equipe;6;1831;43;12;78733;10986
ailleurs;8;1828;69;16;126132;14624
russie;6;1827;49;12;89523;10962
important;9;1822;63;18;114786;16398
soleil;6;1816;54;12;98064;10896
regions;7;1815;46;14;83490;12705
utilise;7;1811;66;14;119526;12677
avaient;7;1802;43;14;77486;12614
deuxieme;8;1801;70;16;126070;14408
connu;5;1801;24;10;43224;9005
jamais;6;1789;47;12;84083;10734
parmi;5;1784;38;10;67792;8920
mon;3;1783;21;6;37443;5349
lorsque;7;1780;54;14;96120;12460
ordre;5;1778;29;10;51562;8890
passe;5;1778;29;10;51562;8890
etc;3;1773;19;6;33687;5319
comment;7;1762;54;14;95148;12334
espagne;7;1757;38;14;66766;12299
fille;5;1751;49;10;85799;8755
film;4;1741;44;8;76604;6964
bois;4;1738;25;8;43450;6952
possible;8;1735;57;16;98895;13880
particulier;11;1721;83;22;142843;18931
an;2;1718;5;4;8590;3436
ecrit;5;1706;36;10;61416;8530
angleterre;10;1703;67;20;114101;17030
vient;5;1702;39;10;66378;8510
donne;5;1702;21;10;35742;8510
premiers;8;1700;63;16;107100;13600
