word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w;;
terres;6;996;28;17;27888;5976;;
tel;3;995;16;8;15920;2985;;
livres;6;993;23;11;22839;5958;;
gaz;3;992;20;9;19840;2976;;
pratique;8;991;18;11;17838;7928;;
scientifiques;13;990;19;11;18810;12870;;
traite;6;986;24;14;23664;5916;;
travaux;7;985;32;20;31520;6895;;
sauf;4;982;16;8;15712;3928;;
loin;4;981;18;11;17658;3924;;
nature;6;981;31;14;30411;5886;;
egypte;6;977;17;8;16609;5862;;
epouse;6;977;30;18;29310;5862;;
premieres;9;973;23;14;22379;8757;;
moyenne;7;972;26;11;25272;6804;;
combat;6;970;21;14;20370;5820;;
sort;4;962;22;12;21164;3848;;
paix;4;960;16;11;15360;3840;;
fer;3;960;17;9;16320;2880;;
sang;4;958;18;12;17244;3832;;
aider;5;957;23;11;22011;4785;;
cinema;6;957;22;11;21054;5742;;
album;5;957;28;11;26796;4785;;
maintenant;10;956;17;8;16252;9560;;
furent;6;955;18;8;17190;5730;;
militaires;10;955;28;14;26740;9550;;
poissons;8;954;22;11;20988;7632;;
connue;6;952;23;14;21896;5712;;
liberte;7;952;21;11;19992;6664;;
dix;3;951;13;8;12363;2853;;
yeux;4;951;16;8;15216;3804;;
francois;8;950;14;8;13300;7600;;
considere;9;947;23;14;21781;8523;;
quoi;4;946;12;5;11352;3784;;
probleme;8;946;25;14;23650;7568;;
style;5;946;21;11;19866;4730;;
sorte;5;946;25;15;23650;4730;;
etudes;6;945;30;18;28350;5670;;
deputes;7;945;31;21;29295;6615;;
victoire;8;944;29;14;27376;7552;;
groupes;7;943;29;14;27347;6601;;
ecrire;6;941;29;18;27289;5646;;
cite;4;941;19;11;17879;3764;;
organisation;12;940;26;11;24440;11280;;
proteger;8;940;23;14;21620;7520;;
cour;4;937;19;12;17803;3748;;
uvres;5;936;27;15;25272;4680;;
lequel;6;935;17;11;15895;5610;;
liste;5;934;13;8;12142;4670;;
aura;4;933;26;11;24258;3732;;
scene;5;931;16;8;14896;4655;;
harry;5;930;18;8;16740;4650;;
prise;5;930;19;11;17670;4650;;
personnages;11;930;26;14;24180;10230;;
tandis;6;926;16;8;14816;5556;;
plan;4;925;20;11;18500;3700;;
pourtant;8;925;14;8;12950;7400;;
f;1;923;6;3;5538;923;;
direction;9;922;19;11;17518;8298;;
propre;6;921;28;17;25788;5526;;
longue;6;919;19;11;17461;5514;;
independance;12;919;49;36;45031;11028;;
allemande;9;918;31;17;28458;8262;;
represente;10;916;51;30;46716;9160;;
principal;9;916;23;14;21068;8244;;
chacun;6;916;15;8;13740;5496;;
joue;4;914;24;11;21936;3656;;
joueur;6;913;28;14;25564;5478;;
passe;5;912;18;11;16416;4560;;
temperature;11;911;19;11;17309;10021;;
quelque;7;911;28;17;25508;6377;;
sujet;5;910;23;11;20930;4550;;
parties;7;910;31;20;28210;6370;;
centrale;8;910;24;14;21840;7280;;
ufs;3;908;19;9;17252;2724;;
prince;6;905;24;14;21720;5430;;
port;4;904;23;11;20792;3616;;
utilisateur;11;903;38;23;34314;9933;;
populaire;9;898;22;11;19756;8082;;
voix;4;898;25;12;22450;3592;;
autant;6;897;23;11;20631;5382;;
etoile;6;897;30;18;26910;5382;;
elections;9;895;39;27;34905;8055;;
britannique;11;894;28;14;25032;9834;;
presence;8;894;35;24;31290;7152;;
journee;7;892;30;14;26760;6244;;
anciens;7;892;20;11;17840;6244;;
foret;5;892;29;15;25868;4460;;
automne;7;892;30;17;26760;6244;;
sept;4;891;20;11;17820;3564;;
lune;4;891;19;11;16929;3564;;
faisant;7;890;27;14;24030;6230;;
route;5;890;25;11;22250;4450;;
libre;5;888;18;11;15984;4440;;
cree;4;888;15;8;13320;3552;;
rend;4;887;18;12;15966;3548;;
of;2;886;15;6;13290;1772;;
siecles;7;885;36;21;31860;6195;;
football;8;884;20;11;17680;7072;;
morts;5;884;28;14;24752;4420;;
couleurs;8;883;24;14;21192;7064;;
jesus;5;882;32;14;28224;4410;;
cuisine;7;882;23;11;20286;6174;;
wikipedia;9;881;27;11;23787;7929;;
travers;7;880;25;14;22000;6160;;
meilleur;8;879;19;11;16701;7032;;
londres;7;878;18;11;15804;6146;;
antiquite;9;878;29;17;25462;7902;;
second;6;877;16;11;14032;5262;;
credit;6;875;21;14;18375;5250;;
avis;4;875;25;11;21875;3500;;
attaque;7;874;25;14;21850;6118;;
vivant;6;872;26;11;22672;5232;;
elements;8;872;36;24;31392;6976;;
new;3;871;19;8;16549;2613;;
amis;4;871;23;11;20033;3484;;
europeens;9;871;31;17;27001;7839;;
i;1;870;9;3;7830;870;;
roman;5;870;25;11;21750;4350;;
informations;12;869;31;14;26939;10428;;
dieux;5;868;25;14;21700;4340;;
moitie;6;867;23;11;19941;5202;;
arrivee;7;867;27;14;23409;6069;;
depart;6;865;26;18;22490;5190;;
jouer;5;863;26;11;22438;4315;;
forte;5;863;25;14;21575;4315;;
joueurs;7;862;30;14;25860;6034;;
femelle;7;861;22;11;18942;6027;;
fais;4;856;11;5;9416;3424;;
sait;4;856;20;12;17120;3424;;
peau;4;855;18;11;15390;3420;;
bretagne;8;854;28;14;23912;6832;;
problemes;9;851;26;14;22126;7659;;
demi;4;851;15;12;12765;3404;;
nee;3;850;20;9;17000;2550;;
emission;8;850;36;24;30600;6800;;
britanniques;12;848;29;14;24592;10176;;
domaine;7;847;20;14;16940;5929;;
insectes;8;846;26;14;21996;6768;;
video;5;845;23;11;19435;4225;;
americaine;10;845;44;30;37180;8450;;
commun;6;843;27;18;22761;5058;;
source;6;843;26;14;21918;5058;;
auteur;6;842;25;14;21050;5052;;
obtenir;7;841;20;11;16820;5887;;
juifs;5;839;25;11;20975;4195;;
contrairement;13;837;14;8;11718;10881;;
seuls;5;836;16;8;13376;4180;;
pieces;6;835;30;18;25050;5010;;
finale;6;835;27;17;22545;5010;;
heure;5;833;25;11;20825;4165;;
siege;5;833;23;15;19159;4165;;
modele;6;830;21;11;17430;4980;;
nourriture;10;829;31;14;25699;8290;;
pont;4;829;19;11;15751;3316;;
longueur;8;827;23;14;19021;6616;;
contient;8;827;28;20;23156;6616;;
toutefois;9;825;13;5;10725;7425;;
obtient;7;821;25;14;20525;5747;;
utilisee;8;820;41;24;33620;6560;;
pouvait;7;820;27;14;22140;5740;;
ciel;4;813;16;11;13008;3252;;
message;7;813;22;11;17886;5691;;
physique;8;812;20;11;16240;6496;;
arbres;6;812;26;11;21112;4872;;
comprendre;10;811;29;17;23519;8110;;
tels;4;810;22;11;17820;3240;;
territoires;11;810;34;20;27540;8910;;
fond;4;810;18;12;14580;3240;;
recoit;6;808;31;18;25048;4848;;
regles;6;806;33;18;26598;4836;;
images;6;806;31;17;24986;4836;;
altitude;8;806;25;11;20150;6448;;
peuples;7;806;26;14;20956;5642;;
election;8;805;34;24;27370;6440;;
pattes;6;805;25;14;20125;4830;;
concours;8;803;26;17;20878;6424;;
puissance;9;803;29;17;23287;7227;;
match;5;802;21;11;16842;4010;;
particulierement;16;802;27;17;21654;12832;;
filles;6;802;24;14;19248;4812;;
voici;5;800;20;8;16000;4000;;
familles;8;800;19;11;15200;6400;;
bout;4;800;26;12;20800;3200;;
communes;8;800;29;17;23200;6400;;
jacques;7;799;19;8;15181;5593;;
humains;7;799;28;14;22372;5593;;
p;1;797;5;3;3985;797;;
aucune;6;796;21;11;16716;4776;;
semaines;8;794;24;14;19056;6352;;
franco;6;794;26;17;20644;4764;;
avons;5;793;29;14;22997;3965;;
temple;6;793;20;11;15860;4758;;
derniers;8;792;24;14;19008;6336;;
internet;8;792;24;11;19008;6336;;
parc;4;792;18;12;14256;3168;;
fete;4;791;24;12;18984;3164;;
armes;5;790;22;11;17380;3950;;
mode;4;789;19;11;14991;3156;;
present;7;788;36;21;28368;5516;;
occasion;8;788;23;14;18124;6304;;
sport;5;787;20;11;15740;3935;;
endroit;7;787;20;14;15740;5509;;
rois;4;787;23;11;18101;3148;;
mariage;7;785;29;17;22765;5495;;
activite;8;784;22;11;17248;6272;;
electrique;10;784;43;30;33712;7840;;
activites;9;783;31;17;24273;7047;;
chretiens;9;783;44;27;34452;7047;;
manger;6;780;22;11;17160;4680;;
quel;4;779;19;11;14801;3116;;
discuter;8;778;19;14;14782;6224;;
voire;5;777;24;11;18648;3885;;
noire;5;776;26;11;20176;3880;;
realite;7;776;40;21;31040;5432;;
valeur;6;775;31;17;24025;4650;;
eme;3;775;12;9;9300;2325;;
province;8;775;31;20;24025;6200;;
comprend;8;775;35;20;27125;6200;;
directement;11;774;23;14;17802;8514;;
ecoles;6;772;25;18;19300;4632;;
americains;10;771;46;30;35466;7710;;
urss;4;770;21;12;16170;3080;;
creee;5;770;17;8;13090;3850;;
reseau;6;770;30;18;23100;4620;;
matiere;7;769;25;14;19225;5383;;
religieux;9;769;29;17;22301;6921;;
dynastie;8;769;16;8;12304;6152;;
association;11;767;30;14;23010;8437;;
types;5;766;27;11;20682;3830;;
autoroute;9;766;35;17;26810;6894;;
univers;7;765;24;14;18360;5355;;
lire;4;765;18;11;13770;3060;;
acces;5;763;15;8;11445;3815;;
chaine;6;763;25;14;19075;4578;;
chasse;6;761;25;14;19025;4566;;
montagnes;9;761;29;17;22069;6849;;
facilement;10;760;18;11;13680;7600;;
kilometres;10;760;25;11;19000;7600;;
minutes;7;760;31;17;23560;5320;;
village;7;758;30;17;22740;5306;;
questions;9;757;23;14;17411;6813;;
ta;2;756;11;6;8316;1512;;
programme;9;756;24;14;18144;6804;;
feuilles;8;755;24;11;18120;6040;;
etoiles;7;754;35;21;26390;5278;;
passage;7;753;27;17;20331;5271;;
chemin;6;753;20;14;15060;4518;;
salle;5;751;21;11;15771;3755;;
cathedrale;10;749;20;11;14980;7490;;
entree;6;748;25;14;18700;4488;;
mont;4;748;21;12;15708;2992;;
code;4;748;15;11;11220;2992;;
pression;8;747;23;14;17181;5976;;
principaux;10;747;25;14;18675;7470;;
masse;5;746;28;14;20888;3730;;
raconte;7;744;19;11;14136;5208;;
lieux;5;744;16;11;11904;3720;;
designe;7;742;26;21;19292;5194;;
sante;5;742;18;11;13356;3710;;
large;5;742;19;11;14098;3710;;
simplement;10;741;22;11;16302;7410;;
blanche;7;740;26;14;19240;5180;;
former;6;740;30;18;22200;4440;;
fleuve;6;740;21;11;15540;4440;;
wp;2;740;21;6;15540;1480;;
grecs;5;739;23;14;16997;3695;;
superficie;10;738;32;20;23616;7380;;
york;4;737;21;8;15477;2948;;
poste;5;737;26;14;19162;3685;;
manque;6;736;25;14;18400;4416;;
hauteur;7;735;34;17;24990;5145;;
japonais;8;735;25;11;18375;5880;;
fonctions;9;734;31;17;22754;6606;;
humain;6;734;27;14;19818;4404;;
inde;4;734;21;12;15414;2936;;
moyens;6;734;25;11;18350;4404;;
mesures;7;734;25;14;18350;5138;;
garde;5;734;15;8;11010;3670;;
suisse;6;733;29;14;21257;4398;;
quartier;8;732;25;14;18300;5856;;
importants;10;732;36;17;26352;7320;;
commerce;8;732;30;20;21960;5856;;
apparait;8;732;28;14;20496;5856;;
lutte;5;732;18;11;13176;3660;;
trouvent;8;731;37;23;27047;5848;;
samedi;6;731;24;11;17544;4386;;
importantes;11;730;46;23;33580;8030;;
montre;6;729;27;14;19683;4374;;
semble;6;727;17;11;12359;4362;;
puisque;7;727;17;8;12359;5089;;
construire;10;727;34;20;24718;7270;;
entier;6;726;21;14;15246;4356;;
belge;5;726;25;14;18150;3630;;
voie;4;724;21;12;15204;2896;;
atteint;7;722;29;17;20938;5054;;
train;5;722;25;15;18050;3610;;
chanson;7;722;26;17;18772;5054;;
communaute;10;722;34;23;24548;7220;;
xxe;3;722;25;8;18050;2166;;
continue;8;721;19;11;13699;5768;;
kg;2;720;18;6;12960;1440;;
atteindre;9;719;30;17;21570;6471;;
duree;5;719;19;11;13661;3595;;
participe;9;719;35;23;25165;6471;;
fruits;6;719;21;11;15099;4314;;
avance;6;716;24;11;17184;4296;;
proches;7;716;24;14;17184;5012;;
voyage;6;716;30;14;21480;4296;;
propose;7;714;24;14;17136;4998;;
votre;5;714;13;5;9282;3570;;
russes;6;714;25;11;17850;4284;;
veulent;7;713;25;11;17825;4991;;
course;6;713;28;17;19964;4278;;
travailler;10;713;22;11;15686;7130;;
connait;7;712;31;21;22072;4984;;
lac;3;712;11;9;7832;2136;;
position;8;710;21;11;14910;5680;;
police;6;710;15;8;10650;4260;;
marque;6;709;24;14;17016;4254;;
du;2;708;8;6;5664;1416;;
decision;8;707;32;24;22624;5656;;
paysans;7;707;25;14;17675;4949;;
partout;7;706;22;14;15532;4942;;
belle;5;706;20;8;14120;3530;;
montagne;8;706;33;20;23298;5648;;
protection;10;704;27;14;19008;7040;;
grece;5;703;25;15;17575;3515;;
riche;5;702;21;11;14742;3510;;
chat;4;701;20;12;14020;2804;;
maitre;6;701;25;14;17525;4206;;
actuelle;8;701;26;14;18226;5608;;
composee;8;700;26;14;18200;5600;;
iv;2;698;17;6;11866;1396;;
laisse;6;697;14;8;9758;4182;;
compagnie;9;696;28;20;19488;6264;;
explique;8;695;22;11;15290;5560;;
unique;6;695;16;8;11120;4170;;
securite;8;695;36;24;25020;5560;;
armees;6;695;31;18;21545;4170;;
eaux;4;694;14;8;9716;2776;;
poids;5;693;21;14;14553;3465;;
appel;5;693;29;14;20097;3465;;
lignes;6;692;17;11;11764;4152;;
pied;4;692;21;11;14532;2768;;
ait;3;690;17;9;11730;2070;;
soient;6;688;23;11;15824;4128;;
sur;3;687;12;5;8244;2061;;
michel;6;686;17;8;11662;4116;;
universite;10;686;20;11;13720;6860;;
permettre;9;685;38;23;26030;6165;;
facile;6;685;16;11;10960;4110;;
bord;4;685;24;12;16440;2740;;
membre;6;685;18;11;12330;4110;;
heros;5;685;30;15;20550;3425;;
grecque;7;684;25;14;17100;4788;;
cheval;6;683;26;14;17758;4098;;
paul;4;683;20;11;13660;2732;;
tr;2;682;12;6;8184;1364;;
dure;4;681;18;11;12258;2724;;
g;1;681;8;3;5448;681;;
utilises;8;680;40;24;27200;5440;;
parlement;9;680;29;20;19720;6120;;
necessaire;10;680;16;5;10880;6800;;
fleurs;6;679;20;11;13580;4074;;
piece;5;678;23;14;15594;3390;;
utilisateurs;12;678;43;26;29154;8136;;
uniquement;10;677;14;8;9478;6770;;
utilisation;11;677;37;23;25049;7447;;
quantite;8;677;24;14;16248;5416;;
decouvert;9;676;40;27;27040;6084;;
decide;6;676;19;18;12844;4056;;
crise;5;675;18;11;12150;3375;;
chinois;7;674;20;14;13480;4718;;
permis;6;673;21;14;14133;4038;;
symbole;7;673;19;8;12787;4711;;
peur;4;669;22;12;14718;2676;;
attention;9;668;18;8;12024;6012;;
royal;5;666;28;11;18648;3330;;
noms;4;666;24;12;15984;2664;;
principale;10;665;32;20;21280;6650;;
influence;9;665;24;11;15960;5985;;
risque;6;664;20;11;13280;3984;;
pages;5;663;15;11;9945;3315;;
interdit;8;662;23;11;15226;5296;;
regarder;8;661;35;24;23135;5288;;
entreprises;11;660;29;20;19140;7260;;
constitution;12;660;46;29;30360;7920;;
economie;8;660;32;24;21120;5280;;
marins;6;659;29;18;19111;3954;;
faible;6;659;19;14;12521;3954;;
actuel;6;658;27;14;17766;3948;;
compris;7;657;20;11;13140;4599;;
journal;7;657;29;14;19053;4599;;
justice;7;657;33;14;21681;4599;;
formes;6;656;30;17;19680;3936;;
jaune;5;655;24;11;15720;3275;;
forces;6;655;25;14;16375;3930;;
guerres;7;654;28;14;18312;4578;;
commence;8;654;23;14;15042;5232;;
artistes;8;653;27;14;17631;5224;;
resistance;10;653;48;30;31344;6530;;
occupe;6;651;22;11;14322;3906;;
musulmans;9;651;25;14;16275;5859;;
entreprise;10;651;28;20;18228;6510;;
changer;7;650;23;14;14950;4550;;
arbre;5;650;25;11;16250;3250;;
formation;9;650;28;17;18200;5850;;
bleu;4;648;20;11;12960;2592;;
technique;9;647;18;11;11646;5823;;
moderne;7;645;24;14;15480;4515;;
froid;5;644;18;11;11592;3220;;
sortie;6;643;23;11;14789;3858;;
royale;6;643;29;11;18647;3858;;
noirs;5;643;25;11;16075;3215;;
tombe;5;643;23;11;14789;3215;;
camp;4;642;21;12;13482;2568;;
rh;2;642;18;6;11556;1284;;
mains;5;641;20;11;12820;3205;;
citoyens;8;641;24;14;15384;5128;;
culte;5;641;27;14;17307;3205;;
professeur;10;641;21;11;13461;6410;;
devait;6;641;22;14;14102;3846;;
xviiie;6;641;35;18;22435;3846;;
internationale;14;640;36;20;23040;8960;;
techniques;10;638;31;20;19778;6380;;
situe;5;637;17;8;10829;3185;;
hors;4;637;18;8;11466;2548;;
pouvoirs;8;636;29;17;18444;5088;;
plante;6;636;21;14;13356;3816;;
historique;10;634;25;11;15850;6340;;
milliers;8;633;31;17;19623;5064;;
dispose;7;633;26;17;16458;4431;;
tente;5;633;25;14;15825;3165;;
resultat;8;632;41;24;25912;5056;;
decouverte;10;629;43;30;27047;6290;;
faisait;7;628;27;17;16956;4396;;
affaires;8;626;26;14;16276;5008;;
vent;4;626;21;12;13146;2504;;
rester;6;625;22;11;13750;3750;;
virus;5;625;27;11;16875;3125;;
italien;7;625;19;8;11875;4375;;
raisons;7;624;24;11;14976;4368;;
freres;6;623;33;18;20559;3738;;
chute;5;623;21;11;13083;3115;;
derriere;8;623;16;11;9968;4984;;
terrain;7;622;26;17;16172;4354;;
dessous;7;622;21;14;13062;4354;;
agriculture;11;622;24;14;14928;6842;;
principe;8;621;33;20;20493;4968;;
produire;8;621;35;20;21735;4968;;
distance;8;621;21;14;13041;4968;;
sovietique;10;621;21;11;13041;6210;;
textes;6;621;21;11;13041;3726;;
etres;5;620;26;15;16120;3100;;
es;2;619;9;6;5571;1238;;
honneur;7;618;26;11;16068;4326;;
ligue;5;618;18;11;11124;3090;;
chambre;7;617;23;14;14191;4319;;
queue;5;617;25;14;15425;3085;;
seine;5;617;25;14;15425;3085;;
imp;3;615;21;9;12915;1845;;
catholiques;11;615;27;14;16605;6765;;
canada;6;614;25;14;15350;3684;;
arabe;5;613;20;11;12260;3065;;
marine;6;613;24;14;14712;3678;;
atlantique;10;613;24;11;14712;6130;;
espagnol;8;612;22;14;13464;4896;;
aupres;6;612;25;11;15300;3672;;
alpes;5;611;28;14;17108;3055;;
eleve;5;610;23;15;14030;3050;;
choix;5;610;24;15;14640;3050;;
xiv;3;610;26;9;15860;1830;;
francaises;10;609;45;30;27405;6090;;
sorti;5;609;22;11;13398;3045;;
riches;6;609;27;14;16443;3654;;
theorie;7;609;34;21;20706;4263;;
services;8;608;24;14;14592;4864;;
charge;6;608;24;14;14592;3648;;
decouvrir;9;607;41;27;24887;5463;;
nouvel;6;607;31;14;18817;3642;;
defense;7;606;18;11;10908;4242;;
comporte;8;605;35;20;21175;4840;;
huit;4;605;18;8;10890;2420;;
bruxelles;9;604;25;11;15100;5436;;
retrouver;9;604;27;14;16308;5436;;
male;4;604;22;12;13288;2416;;
laisser;7;603;31;21;18693;4221;;
connus;6;603;27;17;16281;3618;;
portugal;8;603;31;17;18693;4824;;
rapide;6;602;27;14;16254;3612;;
ecriture;8;600;37;24;22200;4800;;
legende;7;600;26;21;15600;4200;;
autrefois;9;599;26;11;15574;5391;;
parvient;8;598;28;17;16744;4784;;
potter;6;598;26;14;15548;3588;;
arriere;7;597;35;21;20895;4179;;
divers;6;597;18;11;10746;3582;;
maisons;7;596;25;14;14900;4172;;
adore;5;593;29;14;17197;2965;;
presse;6;592;22;14;13024;3552;;
riviere;7;592;24;11;14208;4144;;
tuer;4;592;19;8;11248;2368;;
tes;3;591;13;8;7683;1773;;
transport;9;591;26;14;15366;5319;;
sainte;6;591;20;11;11820;3546;;
officielle;10;589;36;20;21204;5890;;
contraire;9;589;41;26;24149;5301;;
ami;3;589;18;9;10602;1767;;
mediterranee;12;588;61;36;35868;7056;;
importance;10;588;37;17;21756;5880;;
international;13;587;28;14;16436;7631;;
industrie;9;587;30;14;17610;5283;;
nombres;7;586;28;14;16408;4102;;
recu;4;586;20;12;11720;2344;;
fortement;9;586;26;14;15236;5274;;
connaitre;9;585;35;23;20475;5265;;
certain;7;585;22;11;12870;4095;;
existence;9;585;40;23;23400;5265;;
enseignement;12;585;20;11;11700;7020;;
al;2;584;13;6;7592;1168;;
amour;5;584;26;11;15184;2920;;
progressivement;15;584;20;11;11680;8760;;
autorite;8;584;39;20;22776;4672;;
ch;2;584;9;6;5256;1168;;
ressemble;9;584;26;14;15184;5256;;
defaite;7;584;29;21;16936;4088;;
mission;7;584;22;11;12848;4088;;
campagne;8;584;26;14;15184;4672;;
oui;3;583;12;5;6996;1749;;
statut;6;581;27;14;15687;3486;;
administration;14;580;55;32;31900;8120;;
partis;6;577;27;18;15579;3462;;
cousin;6;577;25;14;14425;3462;;
generale;8;576;38;24;21888;4608;;
batiments;9;576;44;27;25344;5184;;
mathematiques;13;575;65;39;37375;7475;;
etats;5;575;20;11;11500;2875;;
neanmoins;9;575;47;27;27025;5175;;
correspond;10;574;26;14;14924;5740;;
capable;7;574;24;11;13776;4018;;
poisson;7;574;19;11;10906;4018;;
vivants;7;574;32;14;18368;4018;;
participer;10;573;34;23;19482;5730;;
chaleur;7;573;28;14;16044;4011;;
vallee;6;573;26;14;14898;3438;;
donnees;7;572;33;21;18876;4004;;
navires;7;572;30;11;17160;4004;;
nourrit;7;572;41;21;23452;4004;;
consiste;8;571;32;20;18272;4568;;
cellules;8;571;26;17;14846;4568;;
frontiere;9;570;19;11;10830;5130;;
lettres;7;569;19;11;10811;3983;;
doute;5;569;23;14;13087;2845;;
orient;6;568;30;18;17040;3408;;
radio;5;568;19;11;10792;2840;;
carte;5;568;26;14;14768;2840;;
mur;3;567;18;9;10206;1701;;
categorie;9;567;22;11;12474;5103;;
milliards;9;567;30;17;17010;5103;;
zones;5;567;23;11;13041;2835;;
forme;5;566;26;14;14716;2830;;
provoque;8;566;24;14;13584;4528;;
dimanche;8;565;16;11;9040;4520;;
danger;6;565;18;14;10170;3390;;
decouvre;8;565;35;24;19775;4520;;
utilisent;9;565;40;23;22600;5085;;
mouvements;10;565;27;14;15255;5650;;
regulierement;13;564;61;39;34404;7332;;
prison;6;564;25;14;14100;3384;;
experience;10;564;26;14;14664;5640;;
sortes;6;564;31;18;17484;3384;;
allies;6;564;30;14;16920;3384;;
viennent;8;563;20;8;11260;4504;;
sais;4;563;21;12;11823;2252;;
tours;5;563;28;14;15764;2815;;
importe;7;563;31;14;17453;3941;;
deviennent;10;563;24;14;13512;5630;;
servir;6;562;26;14;14612;3372;;
comte;5;562;23;14;12926;2810;;
numero;6;561;21;8;11781;3366;;
qualite;7;560;27;14;15120;3920;;
australie;9;560;35;17;19600;5040;;
viande;6;558;24;11;13392;3348;;
science;7;557;21;11;11697;3899;;
forets;6;557;33;17;18381;3342;;
permettant;10;557;24;14;13368;5570;;
principales;11;557;40;26;22280;6127;;
nomme;5;557;24;11;13368;2785;;
adultes;7;556;25;11;13900;3892;;
bourgogne;9;556;35;20;19460;5004;;
sexualite;9;556;30;17;16680;5004;;
mario;5;555;25;15;13875;2775;;
signe;5;554;19;11;10526;2770;;
pologne;7;554;23;14;12742;3878;;
relations;9;554;28;14;15512;4986;;
metier;6;554;29;18;16066;3324;;
victimes;8;551;30;17;16530;4408;;
antique;7;551;28;17;15428;3857;;
quelqu;6;550;27;18;14850;3300;;
bande;5;550;16;8;8800;2750;;
chien;5;550;20;14;11000;2750;;
esclaves;8;550;19;11;10450;4400;;
quitte;6;550;20;11;11000;3300;;
peine;5;549;20;11;10980;2745;;
fil;3;549;15;9;8235;1647;;
ukraine;7;549;20;8;10980;3843;;
anciennes;9;549;25;14;13725;4941;;
apprendre;9;548;32;17;17536;4932;;
suivante;8;548;31;17;16988;4384;;
sciences;8;548;18;11;9864;4384;;
chefs;5;547;20;14;10940;2735;;
apparition;10;547;35;20;19145;5470;;
fit;3;547;17;9;9299;1641;;
joseph;6;547;20;8;10940;3282;;
puisqu;6;546;29;18;15834;3276;;
classique;9;546;33;20;18018;4914;;
environnement;13;545;30;17;16350;7085;;
rue;3;545;23;8;12535;1635;;
extreme;7;545;29;17;15805;3815;;
seigneur;8;545;18;11;9810;4360;;
aime;4;544;22;11;11968;2176;;
contenu;7;544;32;20;17408;3808;;
suivant;7;543;19;8;10317;3801;;
vol;3;543;19;9;10317;1629;;
fondee;6;543;16;8;8688;3258;;
communiste;10;543;40;26;21720;5430;;
difference;10;542;41;30;22222;5420;;
totalement;10;542;23;11;12466;5420;;
demander;8;541;25;17;13525;4328;;
sujets;6;541;24;11;12984;3246;;
salut;5;541;14;8;7574;2705;;
rouges;6;540;26;14;14040;3240;;
provinces;9;539;30;20;16170;4851;;
mondial;7;538;25;14;13450;3766;;
naturel;7;536;32;14;17152;3752;;
devenue;7;536;20;11;10720;3752;;
bras;4;536;23;12;12328;2144;;
xvie;4;536;27;12;14472;2144;;
bresil;6;536;34;18;18224;3216;;
etude;5;535;25;15;13375;2675;;
maladies;8;535;32;20;17120;4280;;
hitler;6;535;18;8;9630;3210;;
beau;4;534;19;8;10146;2136;;
celebres;8;533;35;24;18655;4264;;
simon;5;533;19;11;10127;2665;;
sommet;6;532;29;14;15428;3192;;
alexandre;9;532;19;11;10108;4788;;
langage;7;531;21;14;11151;3717;;
realise;7;531;39;21;20709;3717;;
senat;5;531;22;15;11682;2655;;
bonaparte;9;531;26;11;13806;4779;;
expression;10;531;26;14;13806;5310;;
moteur;6;530;24;11;12720;3180;;
pouvaient;9;530;28;17;14840;4770;;
diverses;8;529;19;11;10051;4232;;
difficultes;11;529;24;17;12696;5819;;
canal;5;529;20;11;10580;2645;;
equipes;7;529;37;21;19573;3703;;
avions;6;528;29;14;15312;3168;;
usage;5;528;20;11;10560;2640;;
restent;7;528;29;14;15312;3696;;
perd;4;528;17;12;8976;2112;;
construite;10;528;24;14;12672;5280;;
stade;5;528;22;14;11616;2640;;
revient;7;527;28;14;14756;3689;;
information;11;527;30;14;15810;5797;;
k;1;527;12;3;6324;527;;
disparu;7;526;20;14;10520;3682;;
objectif;8;525;16;8;8400;4200;;
mammiferes;10;525;29;14;15225;5250;;
combats;7;525;23;14;12075;3675;;
quatrieme;9;524;25;14;13100;4716;;
basse;5;524;30;14;15720;2620;;
ouverture;9;524;26;11;13624;4716;;
servent;7;524;28;17;14672;3668;;
quelle;6;523;20;11;10460;3138;;
lance;5;523;15;11;7845;2615;;
veux;4;523;26;12;13598;2092;;
litterature;11;523;20;11;10460;5753;;
lille;5;523;21;11;10983;2615;;
competition;11;522;51;33;26622;5742;;
total;5;522;22;11;11484;2610;;
suivre;6;521;33;17;17193;3126;;
loup;4;521;21;12;10941;2084;;
malheureusement;15;520;21;11;10920;7800;;
rejoint;7;520;31;14;16120;3640;;
lait;4;520;20;12;10400;2080;;
outils;6;520;26;11;13520;3120;;
marche;6;520;24;14;12480;3120;;
donnent;7;517;28;20;14476;3619;;
batiment;8;516;39;24;20124;4128;;
lien;4;516;17;11;8772;2064;;
voiture;7;515;28;14;14420;3605;;
envie;5;515;24;14;12360;2575;;
maire;5;515;21;11;10815;2575;;
ecrivain;8;514;36;24;18504;4112;;
olympiques;10;514;26;11;13364;5140;;
refuse;6;513;24;11;12312;3078;;
civile;6;512;22;11;11264;3072;;
vert;4;512;23;12;11776;2048;;
venir;5;511;25;14;12775;2555;;
double;6;511;18;11;9198;3066;;
faite;5;510;21;15;10710;2550;;
in;2;510;13;6;6630;1020;;
edition;7;509;20;11;10180;3563;;
ts;2;509;13;6;6617;1018;;
electricite;11;509;47;33;23923;5599;;
john;4;509;18;8;9162;2036;;
avion;5;508;27;11;13716;2540;;
ailes;5;508;22;11;11176;2540;;
possedent;9;508;45;27;22860;4572;;
