word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
signs;5;68;26;10;1768;340
slow;4;67;22;8;1474;268
substantial;11;66;53;22;3498;726
sufficient;10;66;50;20;3300;660
text;4;72;17;8;1224;288
unity;5;71;26;10;1846;355
california;10;65;49;20;3185;650
phil;4;65;23;8;1495;260
adequate;8;66;38;16;2508;528
appeal;6;70;31;12;2170;420
billion;7;65;37;14;2405;455
claims;6;74;32;12;2368;444
contained;9;65;39;18;2535;585
cutting;7;69;35;14;2415;483
desk;4;65;22;8;1430;260
discussed;9;66;48;18;3168;594
electronic;10;68;45;20;3060;680
estimated;9;67;38;18;2546;603
families;8;69;40;16;2760;552
gets;4;66;18;8;1188;264
grew;4;65;22;8;1430;260
holding;7;67;37;14;2479;469
hung;4;65;23;8;1495;260
imagination;11;65;51;22;3315;715
leading;7;67;35;14;2345;469
measured;8;66;39;16;2574;528
north;5;65;21;10;1365;325
