word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
politiques ;11;1211;71;22;85981;13321
droits ;7;1207;44;14;53108;8449
eleves ;7;1205;47;14;56635;8435
pape ;5;1197;30;10;35910;5985
xixe ;5;1193;39;10;46527;5965
simple ;7;1192;43;14;51256;8344
tant ;5;1191;27;10;32157;5955
asie ;5;1186;26;10;30836;5930
latin ;6;1185;34;12;40290;7110
surface ;8;1185;48;16;56880;9480
autriche ;9;1184;51;18;60384;10656
education ;10;1183;54;20;63882;11830
europeenne ;11;1181;71;22;83851;12991
nouveaux ;9;1180;59;18;69620;10620
philippe ;9;1180;57;18;67260;10620
regne ;6;1180;37;12;43660;7080
sens ;5;1178;29;10;34162;5890
noir ;5;1172;33;10;38676;5860
points ;7;1171;42;14;49182;8197
utiliser ;9;1170;59;18;69030;10530
celles ;7;1168;45;14;52560;8176
service ;8;1166;51;16;59466;9328
memes ;6;1164;33;12;38412;6984
uni ;4;1162;25;8;29050;4648
iles ;5;1162;32;10;37184;5810
situation ;10;1161;55;20;63855;11610
construction ;13;1161;76;26;88236;15093
petites ;8;1159;49;16;56791;9272
projet ;7;1157;48;14;55536;8099
gros ;5;1156;31;10;35836;5780
signifie ;9;1151;49;18;56399;10359
photo ;6;1150;37;12;42550;6900
henri ;6;1147;37;12;42439;6882
vite ;5;1146;33;10;37818;5730
action ;7;1145;36;14;41220;8015
displaystyle ;13;1139;77;26;87703;14807
gauche ;7;1135;34;14;38590;7945
blanc ;6;1132;30;12;33960;6792
catholique ;11;1129;64;22;72256;12419
russe ;6;1125;40;12;45000;6750
musee ;6;1124;36;12;40464;6744
facon ;6;1123;32;12;35936;6738
americain ;10;1123;50;20;56150;11230
club ;5;1123;30;10;33690;5615
compose ;8;1117;46;16;51382;8936
rencontre ;10;1112;64;20;71168;11120
production ;11;1112;68;22;75616;12232
date ;5;1109;27;10;29943;5545
rendre ;7;1109;48;14;53232;7763
conditions ;11;1109;60;22;66540;12199
decide ;7;1109;39;14;43251;7763
retour ;7;1108;51;14;56508;7756
choses ;7;1106;38;14;42028;7742
vivre ;6;1105;44;12;48620;6630
semaine ;8;1101;41;16;45141;8808
coupe ;6;1099;38;12;41762;6594
objets ;7;1098;40;14;43920;7686
fort ;5;1096;36;10;39456;5480
construit ;10;1093;61;20;66673;10930
cm ;3;1092;16;6;17472;3276
allemands ;10;1091;53;20;57823;10910
terme ;6;1084;39;12;42276;6504
pu ;3;1084;22;6;23848;3252
personnage ;11;1078;62;22;66836;11858
grec ;5;1078;30;10;32340;5390
culture ;8;1078;55;16;59290;8624
creation ;9;1077;51;18;54927;9693
main ;5;1075;24;10;25800;5375
appeles ;8;1073;49;16;52577;8584
voit ;5;1067;33;10;35211;5335
ancienne ;9;1063;46;18;48898;9567
genre ;6;1063;37;12;39331;6378
economique ;11;1061;65;22;68965;11671
romaine ;8;1061;45;16;47745;8488
aucun ;6;1060;33;12;34980;6360
forment ;8;1060;51;16;54060;8480
permettent ;11;1057;69;22;72933;11627
troupes ;8;1056;54;16;57024;8448
juste ;6;1056;38;12;40128;6336
zone ;5;1055;32;10;33760;5275
mise ;5;1055;28;10;29540;5275
printemps ;10;1051;62;20;65162;10510
vitesse ;8;1050;49;16;51450;8400
majorite ;9;1047;52;18;54444;9423
vue ;4;1047;29;8;30363;4188
desormais ;10;1043;55;20;57365;10430
six ;4;1042;28;8;29176;4168
elu ;4;1041;29;8;30189;4164
national ;9;1040;47;18;48880;9360
vraiment ;9;1038;53;18;55014;9342
pense ;6;1036;37;12;38332;6216
actuellement ;13;1035;76;26;78660;13455
difficile ;10;1033;60;20;61980;10330
climat ;7;1033;37;14;38221;7231
classe ;7;1033;38;14;39254;7231
feu ;4;1032;28;8;28896;4128
objet ;6;1030;35;12;36050;6180
idees ;6;1030;35;12;36050;6180
haute ;6;1029;33;12;33957;6174
lyon ;5;1029;33;10;33957;5145
pourrait ;9;1027;59;18;60593;9243
retrouve ;9;1026;65;18;66690;9234
coup ;5;1025;32;10;32800;5125
recherche ;10;1023;60;20;61380;10230
langues ;8;1020;44;16;44880;8160
toi ;4;1020;25;8;25500;4080
v ;2;1020;16;4;16320;2040
assemblee ;10;1019;53;20;54007;10190
mots ;5;1018;29;10;29522;5090
accord ;7;1015;38;14;38570;7105
eviter ;7;1015;48;14;48720;7105
aime ;5;1013;25;10;25325;5065
oiseaux ;8;1011;49;16;49539;8088
image ;6;1010;28;12;28280;6060
peux ;5;1010;38;10;38380;5050
finalement ;11;1007;62;22;62434;11077
devenu ;7;1005;45;14;45225;7035
planete ;8;1004;48;16;48192;8032
version ;8;1004;52;16;52208;8032
maladie ;8;1001;40;16;40040;8008
developpement ;14;999;88;28;87912;13986
carriere ;9;999;58;18;57942;8991
ocean ;6;998;31;12;30938;5988
courant ;8;997;47;16;46859;7976
lois ;5;996;32;10;31872;4980
terres ;7;996;49;14;48804;6972
tel ;4;995;28;8;27860;3980
livres ;7;993;49;14;48657;6951
gaz ;4;992;20;8;19840;3968
pratique ;9;991;58;18;57478;8919
scientifiques ;14;990;82;28;81180;13860
traite ;7;986;42;14;41412;6902
travaux ;8;985;52;16;51220;7880
sauf ;5;982;29;10;28478;4910
loin ;5;981;32;10;31392;4905
nature ;7;981;43;14;42183;6867
egypte ;7;977;42;14;41034;6839
epouse ;7;977;45;14;43965;6839
premieres ;10;973;65;20;63245;9730
moyenne ;8;972;46;16;44712;7776
combat ;7;970;33;14;32010;6790
sort ;5;962;34;10;32708;4810
paix ;5;960;32;10;30720;4800
fer ;4;960;30;8;28800;3840
sang ;5;958;23;10;22034;4790
aider ;6;957;35;12;33495;5742
cinema ;7;957;34;14;32538;6699
album ;6;957;32;12;30624;5742
maintenant ;11;956;54;22;51624;10516
furent ;7;955;48;14;45840;6685
militaires ;11;955;63;22;60165;10505
poissons ;9;954;52;18;49608;8586
connue ;7;952;41;14;39032;6664
liberte ;8;952;51;16;48552;7616
dix ;4;951;28;8;26628;3804
yeux ;5;951;37;10;35187;4755
francois ;9;950;51;18;48450;8550
considere ;10;947;59;20;55873;9470
quoi ;5;946;34;10;32164;4730
probleme ;9;946;57;18;53922;8514
style ;6;946;39;12;36894;5676
sorte ;6;946;40;12;37840;5676
etudes ;7;945;43;14;40635;6615
deputes ;8;945;50;16;47250;7560
victoire ;9;944;57;18;53808;8496
groupes ;8;943;51;16;48093;7544
ecrire ;7;941;47;14;44227;6587
