word,Nb_char (C_w),Freq (F_w),Nb_scan (S_w),Nb_act,S_w x F_w,C_w x F_w,,
retour ,7,1108,50,21,55400,7756,,
choses ,7,1106,42,21,46452,7742,,
vivre ,6,1105,47,18,51935,6630,,
semaine ,8,1101,53,24,58353,8808,,
coupe ,6,1099,39,18,42861,6594,,
objets ,7,1098,40,21,43920,7686,,
fort ,5,1096,32,15,35072,5480,,
construit ,10,1093,66,30,72138,10930,,
cm ,3,1092,21,9,22932,3276,,
allemands ,10,1091,60,30,65460,10910,,
terme ,6,1084,44,18,47696,6504,,
pu ,3,1084,22,9,23848,3252,,
personnage ,11,1078,71,33,76538,11858,,
grec ,5,1078,34,15,36652,5390,,
culture ,8,1078,55,24,59290,8624,,
creation ,9,1077,58,27,62466,9693,,
main ,5,1075,34,15,36550,5375,,
appeles ,8,1073,49,24,52577,8584,,
voit ,5,1067,35,15,37345,5335,,
ancienne ,9,1063,62,27,65906,9567,,
genre ,6,1063,44,18,46772,6378,,
economique ,11,1061,74,33,78514,11671,,
romaine ,8,1061,54,24,57294,8488,,
aucun ,6,1060,39,18,41340,6360,,
forment ,8,1060,54,24,57240,8480,,
permettent ,11,1057,77,33,81389,11627,,
troupes ,8,1056,53,24,55968,8448,,
juste ,6,1056,38,18,40128,6336,,
zone ,5,1055,37,15,39035,5275,,
mise ,5,1055,35,15,36925,5275,,
printemps ,10,1051,69,30,72519,10510,,
vitesse ,8,1050,54,24,56700,8400,,
majorite ,9,1047,56,27,58632,9423,,
vue ,4,1047,31,12,32457,4188,,
desormais ,10,1043,62,30,64666,10430,,
six ,4,1042,27,12,28134,4168,,
elu ,4,1041,29,12,30189,4164,,
national ,9,1040,55,27,57200,9360,,
vraiment ,9,1038,63,27,65394,9342,,
pense ,6,1036,42,18,43512,6216,,
actuellement ,13,1035,84,39,86940,13455,,
