word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
moyen ;6;2080;22;12;45760;12480
parti ;6;2070;15;12;31050;12420
mere ;5;2070;24;10;49680;10350
ier ;4;2068;15;8;31020;8272
periode ;8;2062;27;16;55674;16496
durant ;7;2057;19;14;39083;14399
agit ;5;2050;18;10;36900;10250
differentes ;12;2044;42;24;85848;24528
ayant ;6;2034;21;12;42714;12204
jeux ;5;2020;18;10;36360;10100
bonjour ;8;2017;31;16;62527;16136
afrique ;8;2003;25;16;50075;16024
chef ;5;1984;15;10;29760;9920
autour ;7;1982;22;14;43604;13874
differents ;11;1973;38;22;74974;21703
generalement ;13;1972;40;26;78880;25636
x ;2;1968;11;4;21648;3936
page ;5;1967;14;10;27538;9835
charles ;8;1966;25;16;49150;15728
plupart ;8;1963;21;16;41223;15704
doivent ;8;1962;21;16;41202;15696
jeune ;6;1960;19;12;37240;11760
tete ;5;1958;22;10;43076;9790
mondiale ;9;1955;25;18;48875;17595
villes ;7;1953;24;14;46872;13671
rome ;5;1953;21;10;41013;9765
mot ;4;1952;18;8;35136;7808
part ;5;1952;13;10;25376;9760
seconde ;8;1952;25;16;48800;15616
petite ;7;1943;20;14;38860;13601
metres ;7;1935;25;14;48375;13545
dieu ;5;1929;17;10;32793;9645
femmes ;7;1924;22;14;42328;13468
face ;5;1923;15;10;28845;9615
belgique ;9;1890;28;18;52920;17010
cause ;6;1889;20;12;37780;11334
musique ;8;1888;25;16;47200;15104
situee ;7;1886;28;14;52808;13202
jeunes ;7;1876;20;14;37520;13132
ur ;3;1868;8;6;14944;5604
haut ;5;1865;19;10;35435;9325
appele ;7;1865;24;14;44760;13055
aide ;5;1865;17;10;31705;9325
donne ;6;1856;17;12;31552;11136
pierre ;7;1848;19;14;35112;12936
av ;3;1848;15;6;27720;5544
ancien ;7;1846;19;14;35074;12922
moment ;7;1846;23;14;42458;12922
equipe ;7;1831;26;14;47606;12817
ailleurs ;9;1828;26;18;47528;16452
russie ;7;1827;26;14;47502;12789
important ;10;1822;30;20;54660;18220
soleil ;7;1816;21;14;38136;12712
regions ;8;1815;28;16;50820;14520
utilise ;8;1811;25;16;45275;14488
avaient ;8;1802;23;16;41446;14416
deuxieme ;9;1801;28;18;50428;16209
connu ;6;1801;18;12;32418;10806
jamais ;7;1789;22;14;39358;12523
parmi ;6;1784;16;12;28544;10704
mon ;4;1783;15;8;26745;7132
lorsque ;8;1780;20;16;35600;14240
ordre ;6;1778;20;12;35560;10668
passe ;6;1778;16;12;28448;10668
etc ;4;1773;16;8;28368;7092
comment ;8;1762;21;16;37002;14096
espagne ;8;1757;24;16;42168;14056
fille ;6;1751;17;12;29767;10506
film ;5;1741;16;10;27856;8705
bois ;5;1738;20;10;34760;8690
possible ;9;1735;22;18;38170;15615
particulier ;12;1721;27;24;46467;20652
an ;3;1718;12;6;20616;5154
ecrit ;6;1706;22;12;37532;10236
angleterre ;11;1703;33;22;56199;18733
vient ;6;1702;19;12;32338;10212
donne ;6;1702;17;12;28934;10212
premiers ;9;1700;22;18;37400;15300
niveau ;7;1697;25;14;42425;11879
articles ;9;1696;26;18;44096;15264
but ;4;1691;16;8;27056;6764
bas ;4;1688;17;8;28696;6752
territoire ;11;1682;30;22;50460;18502
mettre ;7;1681;20;14;33620;11767
lorsqu ;7;1672;19;14;31768;11704
prend ;6;1669;17;12;28373;10014
vit ;4;1667;17;8;28339;6668
amerique ;9;1666;32;18;53312;14994
titre ;6;1663;20;12;33260;9978
membres ;8;1656;23;16;38088;13248
prix ;5;1650;15;10;24750;8250
hiver ;6;1647;25;12;41175;9882
demande ;8;1646;20;16;32920;13168
contr ;6;1644;17;12;27948;9864
femme ;6;1644;20;12;32880;9864
commence ;9;1642;24;18;39408;14778
cree ;5;1640;22;10;36080;8200
eglise ;7;1639;26;14;42614;11473
seulement ;10;1635;26;20;42510;16350
vont ;5;1633;21;10;34293;8165
te ;3;1632;11;6;17952;4896
parce ;6;1623;16;12;25968;9738
revolution ;11;1603;34;22;54502;17633
bon ;4;1598;17;8;27166;6392
parents ;8;1592;20;16;31840;12736
lumiere ;8;1590;25;16;39750;12720
porte ;6;1589;15;12;23835;9534
question ;9;1576;22;18;34672;14184
aurait ;7;1573;21;14;33033;11011
cinq ;5;1571;17;10;26707;7855
possede ;8;1566;30;16;46980;12528
college ;8;1563;25;16;39075;12504
prendre ;8;1559;20;16;31180;12472
fonction ;9;1557;25;18;38925;14013
rouge ;6;1555;23;12;35765;9330
the ;4;1555;16;8;24880;6220
mouvement ;10;1548;30;20;46440;15480
tes ;4;1546;14;8;21644;6184
seule ;6;1543;19;12;29317;9258
departement ;12;1543;32;24;49376;18516
couleur ;8;1539;23;16;35397;12312
ministre ;9;1533;23;18;35259;13797
ligne ;6;1530;16;12;24480;9180
devant ;7;1516;17;14;25772;10612
romain ;7;1513;28;14;42364;10591
succes ;7;1507;22;14;33154;10549
mieux ;6;1505;20;12;30100;9030
militaire ;10;1503;28;20;42084;15030
creer ;6;1501;28;12;42028;9006
moi ;4;1495;17;8;25415;5980
bonne ;6;1488;21;12;31248;8928
mis ;4;1487;14;8;20818;5948
chine ;6;1487;17;12;25279;8922
abord ;6;1486;20;12;29720;8916
savoir ;7;1484;22;14;32648;10388
mesure ;7;1482;20;14;29640;10374
taille ;7;1481;22;14;32582;10367
serait ;7;1481;20;14;29620;10367
air ;4;1477;14;8;20678;5908
situe ;6;1475;19;12;28025;8850
ni ;3;1475;16;6;23600;4425
nos ;4;1475;18;8;26550;5900
bataille ;9;1475;26;18;38350;13275
malgre ;7;1474;25;14;36850;10318
milieu ;7;1469;23;14;33787;10283
met ;4;1457;15;8;21855;5828
raison ;7;1455;23;14;33465;10185
mal ;4;1455;16;8;23280;5820
donner ;7;1447;20;14;28940;10129
union ;6;1446;17;12;24582;8676
enfant ;7;1441;23;14;33143;10087
produit ;8;1440;20;16;28800;11520
