word,Nb_char (C_w),Freq (F_w),Nb_scan (S_w),Nb_act,S_w x F_w,C_w x F_w,,
scientifiques,13,990,38,13,37620,12870,,
traite,6,986,25,6,24650,5916,,
travaux,7,985,25,7,24625,6895,,
sauf,4,982,27,4,26514,3928,,
loin,4,981,14,4,13734,3924,,
nature,6,981,29,6,28449,5886,,
egypte,6,977,34,6,33218,5862,,
epouse,6,977,28,6,27356,5862,,
premieres,9,973,18,9,17514,8757,,
moyenne,7,972,28,7,27216,6804,,
combat,6,970,16,6,15520,5820,,
sort,4,962,18,4,17316,3848,,
paix,4,960,13,4,12480,3840,,
fer,3,960,17,3,16320,2880,,
sang,4,958,18,4,17244,3832,,
aider,5,957,24,5,22968,4785,,
cinema,6,957,27,6,25839,5742,,
album,5,957,36,5,34452,4785,,
maintenant,10,956,26,10,24856,9560,,
furent,6,955,26,6,24830,5730,,
militaires,10,955,27,10,25785,9550,,
poissons,8,954,24,8,22896,7632,,
connue,6,952,20,6,19040,5712,,
liberte,7,952,18,7,17136,6664,,
dix,3,951,18,3,17118,2853,,
yeux,4,951,29,4,27579,3804,,
francois,8,950,24,8,22800,7600,,
considere,9,947,26,9,24622,8523,,
quoi,4,946,12,4,11352,3784,,
probleme,8,946,20,8,18920,7568,,
style,5,946,19,5,17974,4730,,
sorte,5,946,20,5,18920,4730,,
etudes,6,945,29,6,27405,5670,,
deputes,7,945,22,7,20790,6615,,
victoire,8,944,34,8,32096,7552,,
groupes,7,943,26,7,24518,6601,,
ecrire,6,941,34,6,31994,5646,,
cite,4,941,16,4,15056,3764,,
organisation,12,940,32,12,30080,11280,,
proteger,8,940,52,8,48880,7520,,
cour,4,937,13,4,12181,3748,,
uvres,5,936,18,5,16848,4680,,
lequel,6,935,18,6,16830,5610,,
liste,5,934,8,5,7472,4670,,
aura,4,933,23,4,21459,3732,,
scene,5,931,28,5,26068,4655,,
harry,5,930,42,5,39060,4650,,
prise,5,930,10,5,9300,4650,,
personnages,11,930,20,11,18600,10230,,
tandis,6,926,28,6,25928,5556,,
plan,4,925,12,4,11100,3700,,
pourtant,8,925,15,8,13875,7400,,
f,1,923,9,1,8307,923,,
direction,9,922,14,9,12908,8298,,
propre,6,921,12,6,11052,5526,,
longue,6,919,12,6,11028,5514,,
independance,12,919,39,12,35841,11028,,
allemande,9,918,28,9,25704,8262,,
represente,10,916,59,10,54044,9160,,
principal,9,916,15,9,13740,8244,,
chacun,6,916,23,6,21068,5496,,
joue,4,914,21,4,19194,3656,,
joueur,6,913,23,6,20999,5478,,
passe,5,912,9,5,8208,4560,,
temperature,11,911,47,11,42817,10021,,
quelque,7,911,13,7,11843,6377,,
sujet,5,910,26,5,23660,4550,,
parties,7,910,13,7,11830,6370,,
centrale,8,910,23,8,20930,7280,,
ufs,3,908,29,3,26332,2724,,
prince,6,905,13,6,11765,5430,,
port,4,904,10,4,9040,3616,,
utilisateur,11,903,24,11,21672,9933,,
populaire,9,898,20,9,17960,8082,,
voix,4,898,30,4,26940,3592,,
autant,6,897,25,6,22425,5382,,
etoile,6,897,28,6,25116,5382,,
elections,9,895,32,9,28640,8055,,
britannique,11,894,32,11,28608,9834,,
presence,8,894,36,8,32184,7152,,
journee,7,892,32,7,28544,6244,,
anciens,7,892,20,7,17840,6244,,
foret,5,892,30,5,26760,4460,,
automne,7,892,26,7,23192,6244,,
sept,4,891,19,4,16929,3564,,
lune,4,891,15,4,13365,3564,,
faisant,7,890,18,7,16020,6230,,
route,5,890,33,5,29370,4450,,
libre,5,888,17,5,15096,4440,,
cree,4,888,24,4,21312,3552,,
rend,4,887,26,4,23062,3548,,
of,2,886,28,2,24808,1772,,
siecles,7,885,46,7,40710,6195,,
football,8,884,23,8,20332,7072,,
morts,5,884,21,5,18564,4420,,
couleurs,8,883,24,8,21192,7064,,
jesus,5,882,31,5,27342,4410,,
cuisine,7,882,30,7,26460,6174,,
wikipedia,9,881,46,9,40526,7929,,
travers,7,880,25,7,22000,6160,,
meilleur,8,879,27,8,23733,7032,,
londres,7,878,18,7,15804,6146,,
antiquite,9,878,29,9,25462,7902,,
second,6,877,21,6,18417,5262,,
credit,6,875,22,6,19250,5250,,
avis,4,875,24,4,21000,3500,,
attaque,7,874,23,7,20102,6118,,
vivant,6,872,38,6,33136,5232,,
elements,8,872,37,8,32264,6976,,
new,3,871,27,3,23517,2613,,
amis,4,871,27,4,23517,3484,,
europeens,9,871,45,9,39195,7839,,
i,1,870,14,1,12180,870,,
roman,5,870,39,5,33930,4350,,
informations,12,869,37,12,32153,10428,,
dieux,5,868,19,5,16492,4340,,
moitie,6,867,23,6,19941,5202,,
arrivee,7,867,38,7,32946,6069,,
depart,6,865,18,6,15570,5190,,
jouer,5,863,23,5,19849,4315,,
forte,5,863,18,5,15534,4315,,
joueurs,7,862,25,7,21550,6034,,
femelle,7,861,25,7,21525,6027,,
fais,4,856,15,4,12840,3424,,
sait,4,856,17,4,14552,3424,,
peau,4,855,19,4,16245,3420,,
bretagne,8,854,30,8,25620,6832,,
problemes,9,851,26,9,22126,7659,,
demi,4,851,13,4,11063,3404,,
nee,3,850,37,3,31450,2550,,
emission,8,850,26,8,22100,6800,,
britanniques,12,848,34,12,28832,10176,,
domaine,7,847,17,7,14399,5929,,
insectes,8,846,38,8,32148,6768,,
video,5,845,35,5,29575,4225,,
americaine,10,845,33,10,27885,8450,,
commun,6,843,15,6,12645,5058,,
source,6,843,19,6,16017,5058,,
auteur,6,842,24,6,20208,5052,,
obtenir,7,841,32,7,26912,5887,,
juifs,5,839,25,5,20975,4195,,
contrairement,13,837,26,13,21762,10881,,
seuls,5,836,19,5,15884,4180,,
pieces,6,835,27,6,22545,5010,,
finale,6,835,15,6,12525,5010,,
heure,5,833,29,5,24157,4165,,
siege,5,833,30,5,24990,4165,,
modele,6,830,27,6,22410,4980,,
nourriture,10,829,37,10,30673,8290,,
pont,4,829,15,4,12435,3316,,
longueur,8,827,17,8,14059,6616,,
contient,8,827,21,8,17367,6616,,
toutefois,9,825,29,9,23925,7425,,
obtient,7,821,34,7,27914,5747,,
utilisee,8,820,35,8,28700,6560,,
pouvait,7,820,14,7,11480,5740,,
ciel,4,813,16,4,13008,3252,,
message,7,813,22,7,17886,5691,,
physique,8,812,23,8,18676,6496,,
arbres,6,812,39,6,31668,4872,,
comprendre,10,811,21,10,17031,8110,,
tels,4,810,25,4,20250,3240,,
territoires,11,810,29,11,23490,8910,,
fond,4,810,16,4,12960,3240,,
recoit,6,808,38,6,30704,4848,,
regles,6,806,52,6,41912,4836,,
images,6,806,32,6,25792,4836,,
altitude,8,806,36,8,29016,6448,,
peuples,7,806,18,7,14508,5642,,
election,8,805,30,8,24150,6440,,
pattes,6,805,20,6,16100,4830,,
concours,8,803,21,8,16863,6424,,
puissance,9,803,19,9,15257,7227,,
match,5,802,21,5,16842,4010,,
particulierement,16,802,39,16,31278,12832,,
filles,6,802,19,6,15238,4812,,
voici,5,800,35,5,28000,4000,,
familles,8,800,24,8,19200,6400,,
bout,4,800,26,4,20800,3200,,
communes,8,800,20,8,16000,6400,,
jacques,7,799,28,7,22372,5593,,
humains,7,799,37,7,29563,5593,,
p,1,797,3,1,2391,797,,
aucune,6,796,25,6,19900,4776,,
semaines,8,794,21,8,16674,6352,,
franco,6,794,18,6,14292,4764,,
avons,5,793,25,5,19825,3965,,
temple,6,793,29,6,22997,4758,,
derniers,8,792,14,8,11088,6336,,
internet,8,792,25,8,19800,6336,,
parc,4,792,12,4,9504,3168,,
fete,4,791,29,4,22939,3164,,
armes,5,790,26,5,20540,3950,,
mode,4,789,20,4,15780,3156,,
present,7,788,34,7,26792,5516,,
occasion,8,788,30,8,23640,6304,,
sport,5,787,19,5,14953,3935,,
endroit,7,787,20,7,15740,5509,,
rois,4,787,29,4,22823,3148,,
mariage,7,785,24,7,18840,5495,,
activite,8,784,27,8,21168,6272,,
electrique,10,784,34,10,26656,7840,,
activites,9,783,30,9,23490,7047,,
chretiens,9,783,42,9,32886,7047,,
manger,6,780,29,6,22620,4680,,
quel,4,779,10,4,7790,3116,,
discuter,8,778,12,8,9336,6224,,
voire,5,777,29,5,22533,3885,,
noire,5,776,34,5,26384,3880,,
realite,7,776,54,7,41904,5432,,
valeur,6,775,30,6,23250,4650,,
eme,3,775,15,3,11625,2325,,
province,8,775,20,8,15500,6200,,
comprend,8,775,19,8,14725,6200,,
directement,11,774,17,11,13158,8514,,
ecoles,6,772,27,6,20844,4632,,
americains,10,771,34,10,26214,7710,,
urss,4,770,14,4,10780,3080,,
creee,5,770,40,5,30800,3850,,
reseau,6,770,35,6,26950,4620,,
matiere,7,769,36,7,27684,5383,,
religieux,9,769,38,9,29222,6921,,
dynastie,8,769,24,8,18456,6152,,
association,11,767,33,11,25311,8437,,
types,5,766,29,5,22214,3830,,
autoroute,9,766,26,9,19916,6894,,
univers,7,765,16,7,12240,5355,,
lire,4,765,10,4,7650,3060,,
acces,5,763,27,5,20601,3815,,
chaine,6,763,20,6,15260,4578,,
chasse,6,761,25,6,19025,4566,,
montagnes,9,761,30,9,22830,6849,,
facilement,10,760,23,10,17480,7600,,
kilometres,10,760,51,10,38760,7600,,
minutes,7,760,22,7,16720,5320,,
village,7,758,34,7,25772,5306,,
questions,9,757,16,9,12112,6813,,
ta,2,756,18,2,13608,1512,,
programme,9,756,17,9,12852,6804,,
feuilles,8,755,30,8,22650,6040,,
etoiles,7,754,30,7,22620,5278,,
passage,7,753,12,7,9036,5271,,
chemin,6,753,23,6,17319,4518,,
salle,5,751,21,5,15771,3755,,
cathedrale,10,749,66,10,49434,7490,,
entree,6,748,33,6,24684,4488,,
mont,4,748,18,4,13464,2992,,
code,4,748,20,4,14960,2992,,
pression,8,747,15,8,11205,5976,,
principaux,10,747,18,10,13446,7470,,
masse,5,746,25,5,18650,3730,,
raconte,7,744,38,7,28272,5208,,
lieux,5,744,12,5,8928,3720,,
designe,7,742,14,7,10388,5194,,
sante,5,742,17,5,12614,3710,,
large,5,742,13,5,9646,3710,,
simplement,10,741,29,10,21489,7410,,
blanche,7,740,27,7,19980,5180,,
former,6,740,20,6,14800,4440,,
fleuve,6,740,24,6,17760,4440,,
wp,2,740,44,2,32560,1480,,
grecs,5,739,27,5,19953,3695,,
superficie,10,738,31,10,22878,7380,,
york,4,737,33,4,24321,2948,,
poste,5,737,13,5,9581,3685,,
manque,6,736,23,6,16928,4416,,
hauteur,7,735,32,7,23520,5145,,
japonais,8,735,29,8,21315,5880,,
fonctions,9,734,23,9,16882,6606,,
humain,6,734,33,6,24222,4404,,
inde,4,734,27,4,19818,2936,,
moyens,6,734,26,6,19084,4404,,
mesures,7,734,21,7,15414,5138,,
garde,5,734,23,5,16882,3670,,
suisse,6,733,21,6,15393,4398,,
quartier,8,732,19,8,13908,5856,,
importants,10,732,37,10,27084,7320,,
commerce,8,732,21,8,15372,5856,,
apparait,8,732,33,8,24156,5856,,
lutte,5,732,14,5,10248,3660,,
trouvent,8,731,29,8,21199,5848,,
samedi,6,731,28,6,20468,4386,,
importantes,11,730,40,11,29200,8030,,
montre,6,729,20,6,14580,4374,,
semble,6,727,16,6,11632,4362,,
puisque,7,727,16,7,11632,5089,,
construire,10,727,21,10,15267,7270,,
entier,6,726,20,6,14520,4356,,
belge,5,726,29,5,21054,3630,,
voie,4,724,29,4,20996,2896,,
atteint,7,722,23,7,16606,5054,,
train,5,722,24,5,17328,3610,,
chanson,7,722,21,7,15162,5054,,
communaute,10,722,20,10,14440,7220,,
xxe,3,722,42,3,30324,2166,,
continue,8,721,17,8,12257,5768,,
kg,2,720,42,2,30240,1440,,
atteindre,9,719,26,9,18694,6471,,
duree,5,719,28,5,20132,3595,,
participe,9,719,13,9,9347,6471,,
fruits,6,719,22,6,15818,4314,,
avance,6,716,25,6,17900,4296,,
proches,7,716,11,7,7876,5012,,
voyage,6,716,35,6,25060,4296,,
propose,7,714,11,7,7854,4998,,
votre,5,714,31,5,22134,3570,,
russes,6,714,38,6,27132,4284,,
veulent,7,713,39,7,27807,4991,,
course,6,713,17,6,12121,4278,,
travailler,10,713,32,10,22816,7130,,
connait,7,712,22,7,15664,4984,,
lac,3,712,9,3,6408,2136,,
position,8,710,13,8,9230,5680,,
police,6,710,14,6,9940,4260,,
marque,6,709,22,6,15598,4254,,
du,2,708,6,2,4248,1416,,
decision,8,707,27,8,19089,5656,,
paysans,7,707,13,7,9191,4949,,
partout,7,706,15,7,10590,4942,,
belle,5,706,28,5,19768,3530,,
montagne,8,706,27,8,19062,5648,,
protection,10,704,22,10,15488,7040,,
grece,5,703,32,5,22496,3515,,
riche,5,702,32,5,22464,3510,,
chat,4,701,20,4,14020,2804,,
maitre,6,701,23,6,16123,4206,,
actuelle,8,701,28,8,19628,5608,,
composee,8,700,38,8,26600,5600,,
iv,2,698,28,2,19544,1396,,
laisse,6,697,9,6,6273,4182,,
compagnie,9,696,20,9,13920,6264,,
explique,8,695,23,8,15985,5560,,
unique,6,695,16,6,11120,4170,,
securite,8,695,26,8,18070,5560,,
armees,6,695,47,6,32665,4170,,
eaux,4,694,22,4,15268,2776,,
poids,5,693,16,5,11088,3465,,
appel,5,693,26,5,18018,3465,,
lignes,6,692,17,6,11764,4152,,
pied,4,692,15,4,10380,2768,,
ait,3,690,14,3,9660,2070,,
soient,6,688,22,6,15136,4128,,
sur,3,687,15,3,10305,2061,,
michel,6,686,24,6,16464,4116,,
universite,10,686,20,10,13720,6860,,
permettre,9,685,15,9,10275,6165,,
facile,6,685,17,6,11645,4110,,
bord,4,685,27,4,18495,2740,,
membre,6,685,21,6,14385,4110,,
heros,5,685,43,5,29455,3425,,
grecque,7,684,27,7,18468,4788,,
cheval,6,683,25,6,17075,4098,,
paul,4,683,15,4,10245,2732,,
tr,2,682,17,2,11594,1364,,
dure,4,681,10,4,6810,2724,,
g,1,681,17,1,11577,681,,
utilises,8,680,24,8,16320,5440,,
parlement,9,680,14,9,9520,6120,,
necessaire,10,680,43,10,29240,6800,,
fleurs,6,679,24,6,16296,4074,,
piece,5,678,25,5,16950,3390,,
utilisateurs,12,678,25,12,16950,8136,,
uniquement,10,677,22,10,14894,6770,,
utilisation,11,677,23,11,15571,7447,,
quantite,8,677,20,8,13540,5416,,
decouvert,9,676,30,9,20280,6084,,
decide,6,676,17,6,11492,4056,,
crise,5,675,19,5,12825,3375,,
chinois,7,674,19,7,12806,4718,,
permis,6,673,14,6,9422,4038,,
symbole,7,673,26,7,17498,4711,,
peur,4,669,13,4,8697,2676,,
attention,9,668,27,9,18036,6012,,
royal,5,666,45,5,29970,3330,,
noms,4,666,32,4,21312,2664,,
principale,10,665,16,10,10640,6650,,
influence,9,665,34,9,22610,5985,,
risque,6,664,31,6,20584,3984,,
pages,5,663,12,5,7956,3315,,
interdit,8,662,27,8,17874,5296,,
regarder,8,661,40,8,26440,5288,,
entreprises,11,660,22,11,14520,7260,,
constitution,12,660,20,12,13200,7920,,
economie,8,660,29,8,19140,5280,,
marins,6,659,21,6,13839,3954,,
faible,6,659,18,6,11862,3954,,
actuel,6,658,26,6,17108,3948,,
compris,7,657,19,7,12483,4599,,
journal,7,657,24,7,15768,4599,,
justice,7,657,24,7,15768,4599,,
formes,6,656,19,6,12464,3936,,
jaune,5,655,28,5,18340,3275,,
forces,6,655,18,6,11790,3930,,
guerres,7,654,30,7,19620,4578,,
commence,8,654,18,8,11772,5232,,
artistes,8,653,28,8,18284,5224,,
resistance,10,653,46,10,30038,6530,,
occupe,6,651,28,6,18228,3906,,
musulmans,9,651,28,9,18228,5859,,
entreprise,10,651,20,10,13020,6510,,
changer,7,650,17,7,11050,4550,,
arbre,5,650,37,5,24050,3250,,
formation,9,650,20,9,13000,5850,,
bleu,4,648,24,4,15552,2592,,
technique,9,647,29,9,18763,5823,,
moderne,7,645,26,7,16770,4515,,
froid,5,644,17,5,10948,3220,,
sortie,6,643,20,6,12860,3858,,
royale,6,643,47,6,30221,3858,,
noirs,5,643,36,5,23148,3215,,
tombe,5,643,26,5,16718,3215,,
camp,4,642,21,4,13482,2568,,
rh,2,642,43,2,27606,1284,,
mains,5,641,20,5,12820,3205,,
citoyens,8,641,21,8,13461,5128,,
culte,5,641,20,5,12820,3205,,
professeur,10,641,19,10,12179,6410,,
devait,6,641,13,6,8333,3846,,
xviiie,6,641,44,6,28204,3846,,
internationale,14,640,31,14,19840,8960,,
techniques,10,638,31,10,19778,6380,,
situe,5,637,18,5,11466,3185,,
hors,4,637,32,4,20384,2548,,
pouvoirs,8,636,15,8,9540,5088,,
plante,6,636,18,6,11448,3816,,
historique,10,634,39,10,24726,6340,,
milliers,8,633,25,8,15825,5064,,
dispose,7,633,10,7,6330,4431,,
tente,5,633,24,5,15192,3165,,
resultat,8,632,41,8,25912,5056,,
decouverte,10,629,33,10,20757,6290,,
faisait,7,628,19,7,11932,4396,,
affaires,8,626,33,8,20658,5008,,
vent,4,626,25,4,15650,2504,,
rester,6,625,29,6,18125,3750,,
virus,5,625,35,5,21875,3125,,
italien,7,625,26,7,16250,4375,,
raisons,7,624,33,7,20592,4368,,
freres,6,623,34,6,21182,3738,,
chute,5,623,21,5,13083,3115,,
derriere,8,623,20,8,12460,4984,,
terrain,7,622,24,7,14928,4354,,
dessous,7,622,14,7,8708,4354,,
agriculture,11,622,37,11,23014,6842,,
principe,8,621,15,8,9315,4968,,
produire,8,621,16,8,9936,4968,,
distance,8,621,14,8,8694,4968,,
sovietique,10,621,57,10,35397,6210,,
textes,6,621,28,6,17388,3726,,
etres,5,620,23,5,14260,3100,,
es,2,619,9,2,5571,1238,,
honneur,7,618,40,7,24720,4326,,
ligue,5,618,17,5,10506,3090,,
chambre,7,617,20,7,12340,4319,,
queue,5,617,17,5,10489,3085,,
seine,5,617,19,5,11723,3085,,
imp,3,615,27,3,16605,1845,,
catholiques,11,615,28,11,17220,6765,,
canada,6,614,23,6,14122,3684,,
arabe,5,613,26,5,15938,3065,,
marine,6,613,20,6,12260,3678,,
atlantique,10,613,39,10,23907,6130,,
espagnol,8,612,23,8,14076,4896,,
aupres,6,612,32,6,19584,3672,,
alpes,5,611,34,5,20774,3055,,
eleve,5,610,25,5,15250,3050,,
choix,5,610,18,5,10980,3050,,
xiv,3,610,46,3,28060,1830,,
francaises,10,609,34,10,20706,6090,,
sorti,5,609,19,5,11571,3045,,
riches,6,609,35,6,21315,3654,,
theorie,7,609,47,7,28623,4263,,
services,8,608,16,8,9728,4864,,
charge,6,608,17,6,10336,3648,,
decouvrir,9,607,30,9,18210,5463,,
nouvel,6,607,30,6,18210,3642,,
defense,7,606,26,7,15756,4242,,
comporte,8,605,23,8,13915,4840,,
huit,4,605,31,4,18755,2420,,
bruxelles,9,604,32,9,19328,5436,,
retrouver,9,604,34,9,20536,5436,,
male,4,604,23,4,13892,2416,,
laisser,7,603,13,7,7839,4221,,
connus,6,603,21,6,12663,3618,,
portugal,8,603,20,8,12060,4824,,
rapide,6,602,33,6,19866,3612,,
ecriture,8,600,35,8,21000,4800,,
legende,7,600,25,7,15000,4200,,
autrefois,9,599,29,9,17371,5391,,
parvient,8,598,22,8,13156,4784,,
potter,6,598,24,6,14352,3588,,
arriere,7,597,29,7,17313,4179,,
divers,6,597,19,6,11343,3582,,
maisons,7,596,20,7,11920,4172,,
adore,5,593,35,5,20755,2965,,
presse,6,592,12,6,7104,3552,,
riviere,7,592,44,7,26048,4144,,
tuer,4,592,26,4,15392,2368,,
tes,3,591,18,3,10638,1773,,
transport,9,591,25,9,14775,5319,,
sainte,6,591,22,6,13002,3546,,
officielle,10,589,37,10,21793,5890,,
contraire,9,589,20,9,11780,5301,,
ami,3,589,23,3,13547,1767,,
mediterranee,12,588,66,12,38808,7056,,
importance,10,588,37,10,21756,5880,,
international,13,587,30,13,17610,7631,,
industrie,9,587,33,9,19371,5283,,
nombres,7,586,33,7,19338,4102,,
recu,4,586,31,4,18166,2344,,
fortement,9,586,24,9,14064,5274,,
connaitre,9,585,30,9,17550,5265,,
certain,7,585,18,7,10530,4095,,
existence,9,585,29,9,16965,5265,,
enseignement,12,585,26,12,15210,7020,,
al,2,584,17,2,9928,1168,,
amour,5,584,31,5,18104,2920,,
progressivement,15,584,27,15,15768,8760,,
autorite,8,584,24,8,14016,4672,,
ch,2,584,11,2,6424,1168,,
ressemble,9,584,36,9,21024,5256,,
defaite,7,584,29,7,16936,4088,,
mission,7,584,21,7,12264,4088,,
campagne,8,584,25,8,14600,4672,,
oui,3,583,26,3,15158,1749,,
statut,6,581,19,6,11039,3486,,
administration,14,580,42,14,24360,8120,,
partis,6,577,12,6,6924,3462,,
cousin,6,577,23,6,13271,3462,,
generale,8,576,39,8,22464,4608,,
batiments,9,576,47,9,27072,5184,,
mathematiques,13,575,59,13,33925,7475,,
etats,5,575,18,5,10350,2875,,
neanmoins,9,575,53,9,30475,5175,,
correspond,10,574,23,10,13202,5740,,
capable,7,574,27,7,15498,4018,,
poisson,7,574,22,7,12628,4018,,
vivants,7,574,42,7,24108,4018,,
participer,10,573,15,10,8595,5730,,
chaleur,7,573,27,7,15471,4011,,
vallee,6,573,47,6,26931,3438,,
donnees,7,572,37,7,21164,4004,,
navires,7,572,40,7,22880,4004,,
nourrit,7,572,33,7,18876,4004,,
consiste,8,571,19,8,10849,4568,,
cellules,8,571,23,8,13133,4568,,
frontiere,9,570,31,9,17670,5130,,
lettres,7,569,16,7,9104,3983,,
doute,5,569,12,5,6828,2845,,
orient,6,568,24,6,13632,3408,,
radio,5,568,36,5,20448,2840,,
carte,5,568,18,5,10224,2840,,
mur,3,567,24,3,13608,1701,,
categorie,9,567,50,9,28350,5103,,
milliards,9,567,24,9,13608,5103,,
zones,5,567,32,5,18144,2835,,
forme,5,566,17,5,9622,2830,,
provoque,8,566,20,8,11320,4528,,
dimanche,8,565,22,8,12430,4520,,
danger,6,565,14,6,7910,3390,,
decouvre,8,565,30,8,16950,4520,,
utilisent,9,565,24,9,13560,5085,,
mouvements,10,565,32,10,18080,5650,,
regulierement,13,564,73,13,41172,7332,,
prison,6,564,13,6,7332,3384,,
experience,10,564,52,10,29328,5640,,
sortes,6,564,24,6,13536,3384,,
allies,6,564,29,6,16356,3384,,
viennent,8,563,32,8,18016,4504,,
sais,4,563,18,4,10134,2252,,
tours,5,563,26,5,14638,2815,,
importe,7,563,31,7,17453,3941,,
deviennent,10,563,22,10,12386,5630,,
servir,6,562,16,6,8992,3372,,
comte,5,562,19,5,10678,2810,,
numero,6,561,39,6,21879,3366,,
qualite,7,560,18,7,10080,3920,,
australie,9,560,33,9,18480,5040,,
viande,6,558,42,6,23436,3348,,
science,7,557,24,7,13368,3899,,
forets,6,557,38,6,21166,3342,,
permettant,10,557,17,10,9469,5570,,
principales,11,557,17,11,9469,6127,,
nomme,5,557,31,5,17267,2785,,
adultes,7,556,40,7,22240,3892,,
bourgogne,9,556,33,9,18348,5004,,
sexualite,9,556,29,9,16124,5004,,
mario,5,555,23,5,12765,2775,,
signe,5,554,20,5,11080,2770,,
pologne,7,554,16,7,8864,3878,,
relations,9,554,38,9,21052,4986,,
metier,6,554,26,6,14404,3324,,
victimes,8,551,35,8,19285,4408,,
antique,7,551,22,7,12122,3857,,
quelqu,6,550,12,6,6600,3300,,
bande,5,550,26,5,14300,2750,,
chien,5,550,21,5,11550,2750,,
esclaves,8,550,26,8,14300,4400,,
quitte,6,550,15,6,8250,3300,,
peine,5,549,19,5,10431,2745,,
fil,3,549,13,3,7137,1647,,
ukraine,7,549,35,7,19215,3843,,
anciennes,9,549,26,9,14274,4941,,
apprendre,9,548,34,9,18632,4932,,
suivante,8,548,27,8,14796,4384,,
sciences,8,548,26,8,14248,4384,,
chefs,5,547,17,5,9299,2735,,
apparition,10,547,40,10,21880,5470,,
fit,3,547,19,3,10393,1641,,
joseph,6,547,27,6,14769,3282,,
puisqu,6,546,15,6,8190,3276,,
classique,9,546,32,9,17472,4914,,
environnement,13,545,35,13,19075,7085,,
rue,3,545,38,3,20710,1635,,
extreme,7,545,24,7,13080,3815,,
seigneur,8,545,27,8,14715,4360,,
aime,4,544,23,4,12512,2176,,
contenu,7,544,18,7,9792,3808,,
suivant,7,543,24,7,13032,3801,,
vol,3,543,28,3,15204,1629,,
fondee,6,543,35,6,19005,3258,,
communiste,10,543,24,10,13032,5430,,
difference,10,542,38,10,20596,5420,,
totalement,10,542,35,10,18970,5420,,
demander,8,541,17,8,9197,4328,,
sujets,6,541,28,6,15148,3246,,
salut,5,541,24,5,12984,2705,,
rouges,6,540,37,6,19980,3240,,
provinces,9,539,24,9,12936,4851,,
mondial,7,538,21,7,11298,3766,,
naturel,7,536,32,7,17152,3752,,
devenue,7,536,17,7,9112,3752,,
bras,4,536,26,4,13936,2144,,
xvie,4,536,42,4,22512,2144,,
bresil,6,536,38,6,20368,3216,,
etude,5,535,27,5,14445,2675,,
maladies,8,535,28,8,14980,4280,,
hitler,6,535,43,6,23005,3210,,
beau,4,534,28,4,14952,2136,,
celebres,8,533,37,8,19721,4264,,
simon,5,533,26,5,13858,2665,,
sommet,6,532,26,6,13832,3192,,
alexandre,9,532,30,9,15960,4788,,
langage,7,531,16,7,8496,3717,,
realise,7,531,54,7,28674,3717,,
senat,5,531,18,5,9558,2655,,
bonaparte,9,531,42,9,22302,4779,,
expression,10,531,28,10,14868,5310,,
moteur,6,530,25,6,13250,3180,,
pouvaient,9,530,17,9,9010,4770,,
diverses,8,529,27,8,14283,4232,,
difficultes,11,529,27,11,14283,5819,,
canal,5,529,21,5,11109,2645,,
equipes,7,529,41,7,21689,3703,,
avions,6,528,28,6,14784,3168,,
usage,5,528,18,5,9504,2640,,
restent,7,528,31,7,16368,3696,,
perd,4,528,13,4,6864,2112,,
construite,10,528,22,10,11616,5280,,
stade,5,528,22,5,11616,2640,,
revient,7,527,38,7,20026,3689,,
information,11,527,35,11,18445,5797,,
k,1,527,25,1,13175,527,,
disparu,7,526,11,7,5786,3682,,
objectif,8,525,32,8,16800,4200,,
mammiferes,10,525,59,10,30975,5250,,
combats,7,525,19,7,9975,3675,,
quatrieme,9,524,24,9,12576,4716,,
basse,5,524,29,5,15196,2620,,
ouverture,9,524,24,9,12576,4716,,
servent,7,524,17,7,8908,3668,,
quelle,6,523,13,6,6799,3138,,
lance,5,523,7,5,3661,2615,,
veux,4,523,35,4,18305,2092,,
litterature,11,523,40,11,20920,5753,,
lille,5,523,25,5,13075,2615,,
competition,11,522,32,11,16704,5742,,
total,5,522,27,5,14094,2610,,
suivre,6,521,22,6,11462,3126,,
loup,4,521,18,4,9378,2084,,
malheureusement,15,520,40,15,20800,7800,,
rejoint,7,520,43,7,22360,3640,,
lait,4,520,9,4,4680,2080,,
outils,6,520,26,6,13520,3120,,
marche,6,520,19,6,9880,3120,,
donnent,7,517,20,7,10340,3619,,
batiment,8,516,45,8,23220,4128,,
lien,4,516,9,4,4644,2064,,
voiture,7,515,32,7,16480,3605,,
envie,5,515,24,5,12360,2575,,
maire,5,515,18,5,9270,2575,,
ecrivain,8,514,36,8,18504,4112,,
olympiques,10,514,35,10,17990,5140,,
refuse,6,513,38,6,19494,3078,,
civile,6,512,25,6,12800,3072,,
vert,4,512,26,4,13312,2048,,
venir,5,511,29,5,14819,2555,,
double,6,511,14,6,7154,3066,,
faite,5,510,15,5,7650,2550,,
in,2,510,17,2,8670,1020,,
edition,7,509,31,7,15779,3563,,
ts,2,509,20,2,10180,1018,,
electricite,11,509,38,11,19342,5599,,
john,4,509,23,4,11707,2036,,
avion,5,508,27,5,13716,2540,,
ailes,5,508,25,5,12700,2540,,
possedent,9,508,49,9,24892,4572,,
utc,3,508,24,3,12192,1524,,
jeunesse,8,507,25,8,12675,4056,,
cirque,6,507,28,6,14196,3042,,
exterieur,9,507,42,9,21294,4563,,
prennent,8,507,18,8,9126,4056,,
